id,series,date,category,area,lat,lon,depth_m,src
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.87355,-88.19952,10.98,desc
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.83605,-88.12528,47.39,desc
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.79743,-88.08922,40.96,desc
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.77725,-88.08383,33.89,desc
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.7605,-88.08452,8.72,desc
111682,NW-C-1086-22,2022-07-11,Shallow Depth Reported,Lake Superior Vicinity Nipigon Bay,48.73738,-88.09443,20.05,desc
111685,NW-C-1087-22,2022-07-11,Shoal,Lake Superior Vicinity Nipigon Strait,48.69985,-88.0946,8.7,desc
111685,NW-C-1087-22,2022-07-11,Shoal,Lake Superior Vicinity Nipigon Strait,48.66505,-88.12915,12.77,desc
111685,NW-C-1087-22,2022-07-11,Shoal,Lake Superior Vicinity Nipigon Strait,48.65898,-88.1231,10.15,desc
111685,NW-C-1087-22,2022-07-11,Shoal,Lake Superior Vicinity Nipigon Strait,48.6279,-88.11953,10.53,desc
111685,NW-C-1087-22,2022-07-11,Shoal,Lake Superior Vicinity Nipigon Strait,48.61857,-88.13412,17.27,desc
111688,NW-M-1173-22,2022-07-11,Buoys Aids Black Shoal green spar buoy AE57,"Southwestern Shore Vicinity Pennant Bay, Nova Scotia",44.4567,-63.70048,,json
111784,NW-N-0999-22,2022-07-12,Buoys Aids Ritters Arm Shoal light buoy DW5 LL 344.9,Northeast Coast,49.38128,-55.26256,,json
111811,NW-N-1006-22,2022-07-12,Buoys Aids Primer Rock Light Buoy DUL3 LL 361.6,Northeast Coast,49.66955,-54.73325,,desc
111817,NW-N-1008-22,2022-07-12,Buoys Aids Mad Rocks Light Buoy DUR2 LL 361.5,Northeast Coast,49.67005,-54.73732,,desc
111823,NW-N-1009-22,2022-07-12,Buoys Aids Parky Rock Light Buoy DUL2 LL 361.4,Northeast Coast,49.67553,-54.73495,,desc
111826,NW-N-1010-22,2022-07-12,Buoys Aids Mussell Bed Shoal Buoy DBT5 LL 361.065,Northeast Coast,49.53375,-54.97383,,desc
111838,NW-N-1012-22,2022-07-12,Buoys Aids Skinners Rock Light Buoy DWG5 LL 344.41,Northeast Coast,49.67568,-54.39388,,desc
111848,NW-P-0863-22,2022-07-12,Shallow Depth Reported,West Coast Vancouver Island South,48.67258,-124.85208,0.5,desc
111848,NW-P-0863-22,2022-07-12,Shallow Depth Reported,West Coast Vancouver Island South,48.6742,-124.8527,0.3,desc
111848,NW-P-0863-22,2022-07-12,Shallow Depth Reported,West Coast Vancouver Island South,48.67642,-124.85245,,desc
111851,NW-P-0864-22,2022-07-12,Uncharted Rock,West Coast Vancouver Island South,48.67597,-124.85355,0.9,desc
111851,NW-P-0864-22,2022-07-12,Uncharted Rock,West Coast Vancouver Island South,48.677,-124.85313,0.2,desc
111851,NW-P-0864-22,2022-07-12,Uncharted Rock,West Coast Vancouver Island South,48.67542,-124.85283,1.4,desc
111851,NW-P-0864-22,2022-07-12,Uncharted Rock,West Coast Vancouver Island South,48.68308,-124.85475,,desc
111871,NW-N-1015-22,2022-07-12,Buoys Aids White Ground Shoal Light Buoy DWG2 LL 345.41,Northeast Coast,49.67683,-54.39117,,desc
111889,NW-N-1019-22,2022-07-12,Buoys Aids Pomeroy Rock Light Buoy DJ2 LL 383.8,Northeast Coast,49.73217,-54.16533,,desc
111892,NW-N-1020-22,2022-07-12,Buoys Aids Pilly Rock Light Buoy DF3 LL 365.3,Northeast Coast,49.72694,-54.27153,,json
111901,NW-C-1100-22,2022-07-13,Shallow Depth Reported,Lake Superior Vicinity Fluor Island,48.66455,-88.12762,23.333,desc
111922,NW-C-1103-22,2022-07-13,Buoys Aids Belcher Rock red spar buoy U6,North Channel Vicinity Hog Island,46.08343,-82.0791,,json
111958,NW-C-1105-22,2022-07-13,Shoal,Lake Superior Vicinity Nipigon Strait,48.68353,-88.10568,8.7,desc
111958,NW-C-1105-22,2022-07-13,Shoal,Lake Superior Vicinity Nipigon Strait,48.66505,-88.12915,12.77,desc
111958,NW-C-1105-22,2022-07-13,Shoal,Lake Superior Vicinity Nipigon Strait,48.65898,-88.1231,10.15,desc
111958,NW-C-1105-22,2022-07-13,Shoal,Lake Superior Vicinity Nipigon Strait,48.6279,-88.11953,10.53,desc
111958,NW-C-1105-22,2022-07-13,Shoal,Lake Superior Vicinity Nipigon Strait,48.61857,-88.13412,17.27,desc
111979,NW-N-1030-22,2022-07-13,Buoys Aids Bed Rock Shoal Light Buoy DD2.2 LL 346.3,Northeast Coast,49.54433,-55.21627,,json
111985,NW-Q-1000-22,2022-07-13,Shallow Depth Reported,Anticosti Vicinity La Romaine,50.21202,-60.69612,0.8,desc
111985,NW-Q-1000-22,2022-07-13,Shallow Depth Reported,Anticosti Vicinity La Romaine,50.21102,-60.6932,0.7,desc
111994,NW-C-1110-22,2022-07-13,Submerged Object,Lake Winnipeg - South Basin Vicinity Gimli,50.63453,-96.9791,,desc
112045,NW-N-1034-22,2022-07-14,Buoys Aids Jacques Fontaine Rock Light Buoy VJF1 LL 113.6,Southwest Coast,47.53,-54.925,,json
112111,NW-N-1036-22,2022-07-14,Buoys Aids Scab Rock Light Buoy NR4 LL 230.1,Strait of Belle Isle,51.71897,-56.42452,,json
112126,NW-N-1037-22,2022-07-14,Buoys Aids Thistle Rock South Cardinal Light Buoy NR LL 230.2,Strait of Belle Isle,51.71948,-56.39545,,json
112186,NW-N-1043-22,2022-07-15,Shallow Depth Reported,East Coast Vicinity Harbour Grace,47.6894,-53.22125,,desc
112192,NW-C-1118-22,2022-07-14,Submerged Object,Lake Winnipeg - South Basin Vicinity Gimli,50.63453,-96.9791,,json
112216,NW-C-1121-22,2022-07-15,"Buoys Aids Catamaran Shoal light buoy 135 LL 318.5, U.S. LL 1020",Kingston to Cornwall Vicinity Brockville,44.61522,-75.62219,,json
112255,NW-M-1218-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.34623,-62.25477,,desc
112255,NW-M-1218-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.33227,-62.2581,,desc
112255,NW-M-1218-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.33105,-62.25688,,desc
112255,NW-M-1218-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.32977,-62.25838,,desc
112255,NW-M-1218-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.32865,-62.25715,,desc
112270,NW-M-1221-22,2022-07-15,Shallow Depth Reported,"Northumberland Strait Vicinity Summerside, PEI",46.38898,-63.78928,1.1,desc
112270,NW-M-1221-22,2022-07-15,Shallow Depth Reported,"Northumberland Strait Vicinity Summerside, PEI",46.38698,-63.79312,3.1,desc
112270,NW-M-1221-22,2022-07-15,Shallow Depth Reported,"Northumberland Strait Vicinity Summerside, PEI",46.38617,-63.78765,5.8,desc
112270,NW-M-1221-22,2022-07-15,Shallow Depth Reported,"Northumberland Strait Vicinity Summerside, PEI",46.38373,-63.78677,10.1,desc
112270,NW-M-1221-22,2022-07-15,Shallow Depth Reported,"Northumberland Strait Vicinity Summerside, PEI",46.38678,-63.79383,4.6,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.13993,-60.19885,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.14505,-60.2043,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.14623,-60.21032,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.14992,-60.20797,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.15927,-60.20152,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.16082,-60.21492,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.16112,-60.21585,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.16322,-60.21565,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.1663,-60.2024,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.17773,-60.21848,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.19218,-60.22493,,desc
112276,NW-M-1222-22,2022-07-15,Shallow Depth Reported,Cabot Strait - south Vicinity Sydney,46.20302,-60.19822,,desc
112285,NW-C-1128-22,2022-07-15,"Buoys Aids Catamaran shoal light buoy 135 LL 318.5, U.S. LL 1020",Kingston to Cornwall Vicinity Brockville,44.61522,-75.62219,,json
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.34623,-62.25477,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.33227,-62.2581,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.33105,-62.25688,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.32977,-62.25838,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.32865,-62.25715,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.34805,-62.25572,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.34803,-62.25523,,desc
112510,NW-M-1235-22,2022-07-18,Shallow Depth Reported,Northumberland Strait Vicinity Souris,46.34757,-62.25658,,desc
112517,NW-P-0890-22,2022-07-19,Submerged Object,Haro Strait,48.67203,-123.40718,,desc
112552,NW-M-1240-22,2022-07-19,Shallow Depth Reported,"Chaleur - Miscou - south Vicinity Shippegan, NB",47.74077,-64.6861,,desc
112552,NW-M-1240-22,2022-07-19,Shallow Depth Reported,"Chaleur - Miscou - south Vicinity Shippegan, NB",47.74062,-64.68575,,desc
112696,NW-M-1253-22,2022-07-20,Lights Aids Cahil Rock range front light LL 694.4,Fourchu,45.57034,-61.35486,,json
112783,NW-C-1175-22,2022-07-21,Shallow Depth Reported,Detroit River Vicinity Livingstone Channel,42.1139,-83.1274,8.4,json
112795,NW-C-1178-22,2022-07-22,"Buoys Aids Catamaran shoal light buoy 135 LL 318.5, U.S. LL 1020",Kingston to Cornwall Vicinity Brockville,44.61522,-75.62219,,json
112825,NW-C-1180-22,2022-07-22,Shallow Depth Reported,Detroit River Vicinity Livingstone Channel,42.1138,-83.12662,8.29,desc
112825,NW-C-1180-22,2022-07-22,Shallow Depth Reported,Detroit River Vicinity Livingstone Channel,42.11373,-83.12625,8.32,desc
112825,NW-C-1180-22,2022-07-22,Shallow Depth Reported,Detroit River Vicinity Livingstone Channel,42.11297,-83.12675,8.32,desc
112840,NW-C-1182-22,2022-07-22,"Buoys Aids Catamaran shoal light buoy 135 LL 318.5, U.S. LL 1020",Kingston to Cornwall Vicinity Brockville,44.61522,-75.62219,,json
112849,NW-M-1264-22,2022-07-22,Shallow Depth Reported,Bras d'Or Lakes,46.29212,-60.41367,,desc
112921,NW-C-1191-22,2022-07-23,Buoys Aids Peter Rock south Cardinal lighted spar buoy MN LL 497.5,Lake Ontario Vicinity Cobourg,43.93481,-78.23025,,json
112936,NW-M-1266-22,2022-07-23,Buoys Aids Black Breaker Rock South Cardinal light buoy NHA LL 739,Fourchu,45.59,-60.57983,,desc
113014,NW-N-1079-22,2022-07-25,Buoys Aids White Ground Shoal Light Buoy DWG2 LL 345.41,Northeast Coast,49.67684,-54.39116,,json
113038,NW-Q-1058-22,2022-07-25,Shallow Depth Reported,L'Isle-aux-Coudres to Tadoussac Tadoussac to Pointe à Michel Vicinity Rivière-du-Loup,47.92495,-69.64935,9.7,desc
113038,NW-Q-1058-22,2022-07-25,Shallow Depth Reported,L'Isle-aux-Coudres to Tadoussac Tadoussac to Pointe à Michel Vicinity Rivière-du-Loup,47.94955,-69.79007,3.2,desc
113038,NW-Q-1058-22,2022-07-25,Shallow Depth Reported,L'Isle-aux-Coudres to Tadoussac Tadoussac to Pointe à Michel Vicinity Rivière-du-Loup,48.00195,-69.76197,8.5,desc
113086,NW-C-1210-22,2022-07-26,Shallow Depth Reported,Detroit River Vicinity Livingstone Channel,42.1138,-83.12662,,json
113161,NW-M-1283-22,2022-07-26,Submerged Object,Northumberland Strait,46.23888,-64.48893,,desc
113173,NW-M-1285-22,2022-07-26,Shallow Depth Reported,Chaleur - Miscou - south,47.07225,-65.40714,,json
113353,NW-C-1230-22,2022-07-27,Buoys Aids Peter Rock south Cardinal lighted spar buoy MN LL 497.5,Lake Ontario Vicinity Cobourg,43.93481,-78.23025,,json
113368,NW-C-1233-22,2022-07-27,Lights Aids Temple Rocks front range DR-DH6F,Georgian Bay Vicinity Temple Rocks,45.90889,-81.01094,,json
113431,NW-N-1101-22,2022-07-28,Buoys Aids Black Rock Shoal light buoy QM2.2 LL 159.1,Cabot Strait - north,47.56583,-59.06722,,json
113473,NW-Q-1089-22,2022-07-28,Shallow Depth Reported,Chaleur - Miscou - north Vicinity Port of Ruisseau-Leblanc,48.07733,-65.6128,1.1,desc
113573,NW-P-0940-22,2022-07-29,Submerged Object,Haro Strait,48.6708,-123.40997,,json
113576,NW-P-0941-22,2022-07-29,Submerged Object,Haro Strait,48.67203,-123.40718,,json
113581,NW-M-1321-22,2022-07-29,Buoys Aids Thrumcap Rock light buoy HE3 LL 503.5,Southwestern Shore Vicinity Sambro,44.42361,-63.61156,304.8,json
113596,NW-Q-1097-22,2022-07-29,Submerged Object,Saguenay to Tadoussac Vicinity Ha! Ha! Bay,48.33333,-70.8635,,desc
113614,NW-Q-1098-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres,46.33075,-72.54627,,desc
113614,NW-Q-1098-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres,46.33112,-72.54598,10.4,desc
113614,NW-Q-1098-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres,46.33153,-72.54557,10.5,desc
113632,NW-Q-1099-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 17,46.33075,-72.54627,,desc
113632,NW-Q-1099-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 17,46.33112,-72.54598,10.4,desc
113632,NW-Q-1099-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 17,46.33153,-72.54557,10.5,desc
113632,NW-Q-1099-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 17,46.3309,-72.54615,,desc
113632,NW-Q-1099-22,2022-07-29,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 17,46.33112,-72.54598,10.6,desc
113651,NW-N-1106-22,2022-07-30,Buoys Aids East Shoal light buoy XK1 LL 216.6,Strait of Belle Isle,51.19872,-56.79982,,desc
113657,NW-N-1108-22,2022-07-30,Buoys Aids L'Anse aux Meadows Shoal light buoy XM4 LL 235.6,Strait of Belle Isle,51.60495,-55.52608,,desc
113662,NW-N-1110-22,2022-07-30,Buoys Aids North Harbour Rock light buoy KA1 LL 242.31,Northeast Coast,51.35972,-55.56983,,desc
113684,NW-N-1117-22,2022-07-30,Buoys Aids Smiths Harbour Rock light buoy DSM4 LL 327.6,Northeast Coast,49.73418,-55.9613,,desc
113717,NW-N-1128-22,2022-07-30,Buoys Aids Weybridge Shoal light buoy TV6 LL 466.08,East Coast,48.09557,-53.88372,,desc
113726,NW-N-1131-22,2022-07-30,Buoys Aids Bar Shoal light buoy MF LL 511,East Coast,46.97218,-52.9405,,desc
113740,NW-N-1133-22,2022-07-30,Buoys Aids Williams Rock light and bell buoy EW1 LL 38.62,South Coast,47.72583,-54.11583,,json
113807,NW-M-1330-22,2022-07-31,Buoys Aids White Point Rock light buoy UQ52 LL 404,"Southwestern Shore Vicinity Port Mouton, N.S.",43.93712,-64.72113,,desc
113888,NW-Q-1120-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 13,46.33512,-72.54329,10.2,json
113891,NW-Q-1121-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 11,46.33531,-72.54251,10.0,json
113897,NW-Q-1123-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33755,-72.54102,10.6,desc
113897,NW-Q-1123-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33687,-72.54155,,desc
113897,NW-Q-1123-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33683,-72.54145,,desc
113897,NW-Q-1123-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33698,-72.54133,,desc
113897,NW-Q-1123-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33702,-72.54143,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33905,-72.53998,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33938,-72.53973,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33937,-72.53968,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33903,-72.53992,10.3,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33938,-72.53973,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33937,-72.53968,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33977,-72.5394,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33978,-72.53947,10.2,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33977,-72.5394,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33978,-72.53947,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33997,-72.53933,,desc
113903,NW-Q-1125-22,2022-08-01,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33995,-72.53928,,desc
113909,NW-M-1336-22,2022-08-01,Buoys Aids White Point Rock light buoy UQ52 LL 404,"Southwestern Shore Vicinity Port Mouton, N.S.",43.93712,-64.72113,,desc
113915,NW-C-1264-22,2022-08-02,Submerged Object,Lake Superior Vicinity Thunder Bay,45.43768,-89.20513,,desc
113921,NW-C-1267-22,2022-08-02,Submerged Object,Lake Superior Vicinity Thunder Bay,45.43768,-89.20513,,desc
113935,NW-N-1135-22,2022-08-02,Buoys Aids Williams Rock light and bell buoy EW1 LL 38.62,South Coast,47.72583,-54.11583,,json
113960,NW-M-1343-22,2022-08-02,Shallow Depth Reported,Chaleur - Miscou - south,47.71948,-64.66727,,json
113978,NW-M-1349-22,2022-08-02,Buoys Aids Rocky Point green spar buoy CH3,Northumberland Strait,46.21339,-63.1513,,json
114094,NW-N-1141-22,2022-08-02,Buoys Aids Ritters Arm Shoal light buoy DW5 LL 344.9,Northeast Coast,49.38128,-55.26256,,json
114100,NW-N-1139-22,2022-08-02,Buoys Aids Bed Rock Shoal Light Buoy DD2.2 LL 346.3,Northeast Coast,49.54433,-55.21627,,json
114124,NW-N-1144-22,2022-08-03,Buoys Aids White Ground Shoal Light Buoy DWG2 LL 345.41,Northeast Coast,49.67684,-54.39116,,json
114130,NW-N-1146-22,2022-08-03,Buoys Aids Harbour Rock light buoy DPU1 LL 360.1,Northeast Coast,49.613,-54.702,,json
114133,NW-N-1147-22,2022-08-03,Buoys Aids Shiphouse Rock light buoy DPU2 LL 360.2,Northeast Coast,49.6135,-54.7005,,json
114188,NW-M-1369-22,2022-08-03,Buoys Aids Dixon Rock light buoy C28 LL 699,"Northumberland Strait Vicinity Strait of Canso, Nova Scotia",45.64202,-61.40323,,json
114230,NW-M-1372-22,2022-08-03,Buoys Aids Dixon Rock light buoy C28 LL 699,"Northumberland Strait Vicinity Strait of Canso, Nova Scotia",45.64202,-61.40323,,json
114238,NW-N-1158-22,2022-08-04,Buoys Aids Harbour Rock light buoy DPU1 LL 360.1,Northeast Coast,49.613,-54.702,,json
114241,NW-N-1157-22,2022-08-04,Buoys Aids Shiphouse Rock light buoy DPU2 LL 360.2,Northeast Coast,49.6135,-54.7005,,json
114260,NW-M-1376-22,2022-08-04,Lights Aids Black Rock Point Sector light LL 800,Cabot Strait - south,46.30519,-60.39226,,json
114338,NW-M-1384-22,2022-08-05,Submerged Object,Northumberland Strait,45.98555,-63.01667,,desc
114341,NW-M-1385-22,2022-08-05,Submerged Object,"Halifax Harbour and Approaches Vicinity Halifax, N.S.",44.63545,-63.60628,,desc
114478,NW-Q-1150-22,2022-08-06,Buoys Aids St-Roch Shoals light buoy H89 LL 1873,L'Isle-aux-Coudres to Tadoussac Vicinity Pointe-au-Père,48.54333,-68.47167,,desc
114484,NW-Q-1151-22,2022-08-06,Buoys Aids St-Roch Shoals light buoy H89 LL 1873,L'Isle-aux-Coudres to Tadoussac Vicinity Pointe-au-Père,47.27975,-70.30091,,json
114544,NW-N-1168-22,2022-08-07,Buoys Aids L'Anse aux Meadows Shoal light buoy XM4 LL 235.6,Strait of Belle Isle,51.60495,-55.52608,,json
114652,NW-N-1170-22,2022-08-08,Buoys Aids Thistle Rock South Cardinal Light Buoy NR LL 230.2,Strait of Belle Isle,51.71948,-56.39545,,json
114694,NW-A-0051-22,2022-08-08,Shallow Depth Reported,Ungava,59.52368,-69.15082,18.288,desc
114697,NW-A-0052-22,2022-08-08,Shoal,Belcher,56.72312,-76.595,13.5,json
114776,NW-M-1420-22,2022-08-09,Buoys Aids Indian Rocks light and whistle buoy N8 LL 977,Northumberland Strait,45.91505,-62.81987,,json
114800,NW-M-1423-22,2022-08-09,Buoys Aids West Broad Shoal buoy AE56,Southwestern Shore,44.44625,-63.69083,,json
114844,NW-N-1172-22,2022-08-10,Buoys Aids Harbour Rock light buoy DPU1 LL 360.1,Northeast Coast,49.61348,-54.70083,,desc
114922,NW-N-1183-22,2022-08-11,Buoys Aids Grey River Rocks North Cardinal light and whistle buoy QGR LL 139.21,Southwest Coast,47.474,-57.09317,,json
114925,NW-N-1182-22,2022-08-11,Buoys Aids Grey River Rocks North Cardinal light and whistle buoy QGR LL 139.21,Southwest Coast,47.474,-57.09317,,json
115039,NW-N-1188-22,2022-08-12,Buoys Aids Man of War Rock light buoy H1 LL 290,South Labrador Coast,54.22215,-58.33422,,json
115139,NW-P-1032-22,2022-08-15,Aids to Navigation (Other) Aids Nepean Rock south Cardinal light and bell buoy EM Racon (N) LL 741.5,North Coast,53.20394,-129.60725,,json
115195,NW-Q-1200-22,2022-08-15,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 13,46.33512,-72.54329,10.7,json
115217,NW-M-1457-22,2022-08-15,Buoys Aids Musquodoboit (Flat Rock) lighted green spar bouy YV15 LL 566.09,Eastern Shore Vicinity Musquodoboit,44.69483,-63.07917,,json
115276,NW-N-1194-22,2022-08-16,Buoys Aids Primer Rock Light Buoy DUL3 LL 361.6,Northeast Coast,49.66955,-54.73325,,desc
115282,NW-Q-1215-22,2022-08-16,Buoys Aids St-Roch Shoals light buoy H89 LL 1873,L'Isle-aux-Coudres to Tadoussac Vicinity Île aux Lièvres,47.27975,-70.3009,,desc
115294,NW-Q-1217-22,2022-08-16,Buoys Aids St-Roch Shoals light buoy H89 LL 1873,L'Isle-aux-Coudres to Tadoussac Vicinity Île aux Lièvres,47.27975,-70.30091,,json
115303,NW-N-1196-22,2022-08-16,Buoys Aids Shiphouse Rock light buoy DPU2 LL 360.2,Northeast Coast,49.61312,-54.70188,,desc
115325,NW-P-1042-22,2022-08-16,Shallow Depth Reported,West Coast Vancouver Island South,48.82987,-125.12197,0.7,desc
115342,NW-Q-1221-22,2022-08-16,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 11,46.33531,-72.54251,,json
115397,NW-M-1472-22,2022-08-17,Buoys Aids Horse Rock green spar buoy YE1,"Eastern Shore Vicinity Tangier, N.S.",44.74638,-62.59672,,json
115471,NW-Q-1232-22,2022-08-18,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33755,-72.54101,,json
115474,NW-Q-1231-22,2022-08-18,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 9,46.33906,-72.53998,,json
115477,NW-Q-1233-22,2022-08-18,Shallow Depth Reported,Port of Trois-Rivieres Vicinity Section 10,46.33755,-72.54101,,json
115546,NW-N-1205-22,2022-08-19,Buoys Aids Jacques Fontaine Rock Light Buoy VJF1 LL 113.6,Southwest Coast,47.57398,-54.86305,,desc
115549,NW-C-1424-22,2022-08-19,Buoys Aids Long Shoal east light buoy SS9 LL 1368.7,Lake Simcoe Trent-Severn Waterway Vicinity Glenhaven Beach,44.37528,-79.48917,,json
115570,NW-Q-1239-22,2022-08-19,Buoys Aids St-Roch Shoals light buoy H89 LL 1873,L'Isle-aux-Coudres to Tadoussac Vicinity Île aux Coudres,47.27975,-70.30091,,json
115624,NW-Q-1244-22,2022-08-19,Shallow Depth Reported,Donnacona to Beauport Trois-Rivières to Donnacona Vicinity Donnacona,46.65857,-71.76218,4.0,desc
115624,NW-Q-1244-22,2022-08-19,Shallow Depth Reported,Donnacona to Beauport Trois-Rivières to Donnacona Vicinity Donnacona,46.65548,-71.7455,4.1,desc
115745,NW-P-1082-22,2022-08-22,Shallow Depth Reported,Strait of Georgia,49.51047,-123.91425,0.5,desc
115847,NW-P-1090-22,2022-08-23,Aids to Navigation (Other) Aids Race Rocks light LL 189,Juan de Fuca Strait,48.29803,-123.53142,,json
115901,NW-M-1512-22,2022-08-24,Lights Aids Cahil Rock range front light LL 694.4,Fourchu,45.57034,-61.35486,,json
115913,NW-P-1093-22,2022-08-24,Shoal,West Coast Vancouver Island South,48.82122,-125.13978,,desc
115937,NW-P-1098-22,2022-08-24,Shoal,Queen Charlotte Strait,50.67845,-126.59917,,desc
115949,NW-P-1102-22,2022-08-24,Lights Aids Boundary Pass Shoal isolated danger light and bell buoy DB (U.S.) LL 264.5,Washington State - San Juan Islands,48.76483,-123.01463,,json
115952,NW-P-1103-22,2022-08-24,Lights Aids Race Rocks light LL 189,Juan de Fuca Strait,48.29803,-123.53142,,json
115960,NW-Q-1268-22,2022-08-24,Submerged Object,Montréal to Trois-Rivières Vicinity Champlain Bridge,45.46806,-73.53127,,json
115963,NW-N-1216-22,2022-08-24,Buoys Aids Harbour Rock light buoy XW2 LL 202.3,Northeast Gulf - south,49.9253,-57.80635,,json
