id,series,date,category,area,lat,lon,depth_m,src
180865,NW-C-1666-26,2026-05-20,Shallow Depth Confirmed,Montréal to Trois-Rivières,45.83702,-73.281,,desc
180865,NW-C-1666-26,2026-05-20,Shallow Depth Confirmed,Montréal to Trois-Rivières,45.83703,-73.28107,,desc
180865,NW-C-1666-26,2026-05-20,Shallow Depth Confirmed,Montréal to Trois-Rivières,45.8377,-73.28073,10.0,desc
180876,NW-C-1670-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13625,-83.12263,,desc
180876,NW-C-1670-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13628,-83.12263,,desc
180876,NW-C-1670-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13627,-83.1226,,desc
180876,NW-C-1670-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13625,-83.1226,8.3,desc
180877,NW-C-1671-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13913,-83.1245,,desc
180877,NW-C-1671-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13977,-83.1245,,desc
180877,NW-C-1671-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13977,-83.1244,,desc
180877,NW-C-1671-26,2026-05-20,Shallow Depth Confirmed,Detroit River,42.13913,-83.12442,8.2,desc
180881,NW-C-1677-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13817,-83.12098,,desc
180881,NW-C-1677-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13833,-83.12105,,desc
180881,NW-C-1677-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13835,-83.12098,,desc
180881,NW-C-1677-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13818,-83.12092,7.8,desc
180882,NW-C-1676-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.1372,-83.12068,,desc
180882,NW-C-1676-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13722,-83.12068,,desc
180882,NW-C-1676-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.13722,-83.12067,,desc
180882,NW-C-1676-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.1372,-83.12065,8.2,desc
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12763,-83.11653,,desc
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.1284,-83.11685,,desc
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12842,-83.11678,,desc
180883,NW-C-1675-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Amherstburg,42.12765,-83.11647,7.5,desc
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12667,-83.11613,,desc
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.127,-83.11627,,desc
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12702,-83.1162,,desc
180884,NW-C-1674-26,2026-05-20,Shallow Depth Confirmed,Detroit River Vicinity Detroit River,42.12668,-83.11607,7.2,desc
180931,NW-M-0629-26,2026-05-21,Shallow Depth Confirmed,Chaleur - Miscou - south Vicinity Caraquet,47.80957,-64.90242,,desc
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06678,-83.13252,,desc
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06702,-83.13248,,desc
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.067,-83.13232,,desc
180985,NW-C-1762-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06677,-83.13235,8.7,desc
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06667,-83.13192,,desc
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0667,-83.1319,,desc
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0667,-83.13185,,desc
180987,NW-C-1761-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06665,-83.13185,8.7,desc
180988,NW-C-1735-26,2026-05-22,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.56697,-72.06897,,desc
180988,NW-C-1735-26,2026-05-22,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.56667,-72.071,,desc
180988,NW-C-1735-26,2026-05-22,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.5667,-72.07102,,desc
180988,NW-C-1735-26,2026-05-22,Shallow Depth Confirmed,Trois-Rivières to Donnacona,46.567,-72.06898,8.3,desc
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06655,-83.13353,,desc
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06807,-83.13333,,desc
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06807,-83.13312,,desc
180989,NW-C-1760-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06653,-83.13332,8.3,desc
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06605,-83.13253,,desc
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0662,-83.1325,,desc
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06617,-83.13212,,desc
180990,NW-C-1763-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06602,-83.13213,8.7,desc
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0653,-83.13218,,desc
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06543,-83.13217,,desc
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06542,-83.13202,,desc
180992,NW-C-1770-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06528,-83.13203,8.7,desc
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06503,-83.13218,,desc
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06507,-83.13218,,desc
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06507,-83.13215,,desc
180993,NW-C-1775-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06503,-83.13215,8.7,desc
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06443,-83.13233,,desc
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06463,-83.1323,,desc
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06462,-83.1322,,desc
180994,NW-C-1777-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06443,-83.13223,8.7,desc
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0644,-83.1337,,desc
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06452,-83.13368,,desc
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0645,-83.13363,,desc
180995,NW-C-1778-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0644,-83.13365,8.7,desc
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06317,-83.13345,,desc
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06347,-83.13342,,desc
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06343,-83.13305,,desc
180996,NW-C-1776-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06313,-83.13308,8.7,desc
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06217,-83.13258,,desc
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06293,-83.13248,,desc
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06292,-83.13235,,desc
180998,NW-C-1779-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06215,-83.13245,8.7,desc
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06187,-83.13415,,desc
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06293,-83.13402,,desc
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06292,-83.13388,,desc
180999,NW-C-1774-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06187,-83.13403,8.5,desc
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06057,-83.1331,,desc
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06185,-83.13292,,desc
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06183,-83.1325,,desc
181000,NW-C-1771-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06053,-83.13267,8.5,desc
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06,-83.13348,,desc
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06007,-83.13348,,desc
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.06005,-83.1333,,desc
181001,NW-C-1773-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05998,-83.1333,8.6,desc
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05782,-83.1347,,desc
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05995,-83.13442,,desc
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05995,-83.13423,,desc
181002,NW-C-1782-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0578,-83.13452,8.6,desc
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0591,-83.13423,,desc
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05913,-83.13423,,desc
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05913,-83.13418,,desc
181003,NW-C-1772-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0591,-83.13418,8.7,desc
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05903,-83.1335,,desc
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05907,-83.1335,,desc
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05905,-83.13347,,desc
181004,NW-C-1769-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05903,-83.13347,8.7,desc
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0588,-83.13322,,desc
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05928,-83.13315,,desc
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05927,-83.13283,,desc
181005,NW-C-1768-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05877,-83.1329,8.5,desc
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05822,-83.13325,,desc
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05855,-83.13322,,desc
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05853,-83.13293,,desc
181006,NW-C-1767-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0582,-83.13298,8.7,desc
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05767,-83.13433,,desc
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05795,-83.13428,,desc
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13377,,desc
181007,NW-C-1765-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05763,-83.1338,8.7,desc
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05788,-83.13317,,desc
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13317,,desc
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05792,-83.13313,,desc
181008,NW-C-1766-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05788,-83.13313,8.7,desc
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05755,-83.13318,,desc
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0577,-83.13317,,desc
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0577,-83.13303,,desc
181009,NW-C-1764-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05755,-83.13305,8.5,desc
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05437,-83.13517,,desc
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05725,-83.13478,,desc
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05723,-83.13452,,desc
181010,NW-C-1759-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05435,-83.1349,8.4,desc
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05647,-83.13332,,desc
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05672,-83.13328,,desc
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05672,-83.13313,,desc
181011,NW-C-1758-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05645,-83.13317,8.7,desc
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05503,-83.13332,,desc
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05622,-83.13337,,desc
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05622,-83.13302,,desc
181012,NW-C-1781-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05503,-83.13297,8.6,desc
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05352,-83.13305,,desc
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05475,-83.13308,,desc
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05475,-83.13297,,desc
181013,NW-C-1757-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05352,-83.13292,8.4,desc
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05298,-83.13433,,desc
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0556,-83.13398,,desc
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0556,-83.13392,,desc
181014,NW-C-1756-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05297,-83.13427,8.7,desc
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05225,-83.13582,,desc
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05438,-83.13517,,desc
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05437,-83.13503,,desc
181015,NW-C-1755-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05223,-83.13568,8.3,desc
181016,NW-C-1754-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0515,-83.13582,,desc
181016,NW-C-1754-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05158,-83.1358,,desc
181016,NW-C-1754-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.05158,-83.13577,,desc
181016,NW-C-1754-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0515,-83.13577,8.7,desc
181017,NW-C-1753-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04628,-83.13415,,desc
181017,NW-C-1753-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0463,-83.13413,,desc
181017,NW-C-1753-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0463,-83.1341,,desc
181017,NW-C-1753-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04627,-83.1341,8.6,desc
181018,NW-C-1752-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04458,-83.1344,,desc
181018,NW-C-1752-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04533,-83.1343,,desc
181018,NW-C-1752-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04532,-83.1341,,desc
181018,NW-C-1752-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04457,-83.1342,8.6,desc
181019,NW-C-1751-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04417,-83.134,,desc
181019,NW-C-1751-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04615,-83.13373,,desc
181019,NW-C-1751-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04613,-83.13367,,desc
181019,NW-C-1751-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04417,-83.13392,8.7,desc
181020,NW-C-1750-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0432,-83.13493,,desc
181020,NW-C-1750-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04338,-83.1349,,desc
181020,NW-C-1750-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04337,-83.13485,,desc
181020,NW-C-1750-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0432,-83.13487,8.7,desc
181021,NW-C-1780-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04195,-83.13507,,desc
181021,NW-C-1780-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0429,-83.13493,,desc
181021,NW-C-1780-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04287,-83.13448,,desc
181021,NW-C-1780-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04192,-83.1346,8.7,desc
181022,NW-C-1749-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04132,-83.13522,,desc
181022,NW-C-1749-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04175,-83.13517,,desc
181022,NW-C-1749-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04173,-83.13487,,desc
181022,NW-C-1749-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0413,-83.13492,8.6,desc
181023,NW-C-1748-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04063,-83.13547,,desc
181023,NW-C-1748-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04067,-83.13547,,desc
181023,NW-C-1748-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04067,-83.13542,,desc
181023,NW-C-1748-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04063,-83.13543,8.7,desc
181024,NW-C-1747-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03948,-83.13462,,desc
181024,NW-C-1747-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04037,-83.1345,,desc
181024,NW-C-1747-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04037,-83.13443,,desc
181024,NW-C-1747-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03947,-83.13455,8.7,desc
181025,NW-C-1746-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02718,-83.13623,,desc
181025,NW-C-1746-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0272,-83.13623,,desc
181025,NW-C-1746-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0272,-83.1362,,desc
181025,NW-C-1746-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02718,-83.1362,8.4,desc
181026,NW-C-1745-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01855,-83.13957,,desc
181026,NW-C-1745-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03412,-83.13748,,desc
181026,NW-C-1745-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0341,-83.13725,,desc
181026,NW-C-1745-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01853,-83.13932,8.2,desc
181027,NW-C-1744-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01873,-83.1399,,desc
181027,NW-C-1744-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03958,-83.13713,,desc
181027,NW-C-1744-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.03955,-83.13675,,desc
181027,NW-C-1744-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01872,-83.13952,7.4,desc
181028,NW-C-1743-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01937,-83.14018,,desc
181028,NW-C-1743-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.04433,-83.13687,,desc
181028,NW-C-1743-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0443,-83.13648,,desc
181028,NW-C-1743-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01933,-83.13982,6.0,desc
181030,NW-C-1742-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01248,-83.137,,desc
181030,NW-C-1742-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02658,-83.13512,,desc
181030,NW-C-1742-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02657,-83.13478,,desc
181030,NW-C-1742-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01247,-83.13667,7.8,desc
181031,NW-C-1741-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01302,-83.1375,,desc
181031,NW-C-1741-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01952,-83.13665,,desc
181031,NW-C-1741-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01947,-83.13605,,desc
181031,NW-C-1741-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.01298,-83.13692,8.3,desc
181032,NW-C-1740-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02088,-83.1362,,desc
181032,NW-C-1740-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0211,-83.13617,,desc
181032,NW-C-1740-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0211,-83.13612,,desc
181032,NW-C-1740-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02088,-83.13615,8.7,desc
181033,NW-C-1739-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02353,-83.13612,,desc
181033,NW-C-1739-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02665,-83.1357,,desc
181033,NW-C-1739-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.02662,-83.13508,,desc
181033,NW-C-1739-26,2026-05-22,Shallow Depth Confirmed,Detroit River Lake Erie,42.0235,-83.1355,8.0,desc
181048,NW-C-1794-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.12265,-83.11538,,desc
181048,NW-C-1794-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.12265,-83.11538,,desc
181048,NW-C-1794-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.12265,-83.11535,,desc
181048,NW-C-1794-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.12265,-83.11535,6.2,desc
181049,NW-C-1795-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11447,-83.1156,,desc
181049,NW-C-1795-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11448,-83.1156,,desc
181049,NW-C-1795-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11448,-83.11557,,desc
181049,NW-C-1795-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11447,-83.11557,6.3,desc
181050,NW-C-1802-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11412,-83.1161,,desc
181050,NW-C-1802-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11415,-83.1161,,desc
181050,NW-C-1802-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11415,-83.11607,,desc
181050,NW-C-1802-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11412,-83.11607,6.2,desc
181051,NW-C-1796-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11405,-83.11517,,desc
181051,NW-C-1796-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11407,-83.11515,,desc
181051,NW-C-1796-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11407,-83.11512,,desc
181051,NW-C-1796-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11405,-83.11512,6.2,desc
181052,NW-C-1799-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11263,-83.11523,,desc
181052,NW-C-1799-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11265,-83.11523,,desc
181052,NW-C-1799-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11265,-83.11518,,desc
181052,NW-C-1799-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.11263,-83.1152,6.2,desc
181054,NW-C-1806-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09362,-83.11507,,desc
181054,NW-C-1806-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09365,-83.11507,,desc
181054,NW-C-1806-26,2026-05-22,Shallow Depth Confirmed,Detroit River,42.09365,-83.11503,,desc
